match_id,match_date,league,broadcaster,home_team,away_team,audience_millions,brand,placement_type,camera_angle,exposure_seconds,fan_sentiment_score
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,CommBank,Broadcast Graphics Overlay,Wide Shot,29,3.3
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Adidas,LED Perimeter Signage,Player Cam,1,3.9
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Adidas,Jersey Sponsor,Close-up,8,5.0
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,XXXX Gold,Stadium Signage,Replay,2,4.0
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Adidas,Jersey Sponsor,Player Cam,14,3.9
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Adidas,Stadium Signage,Wide Shot,17,4.4
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Adidas,Stadium Signage,Aerial/Drone,4,4.6
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Optus,Jersey Sponsor,Player Cam,12,3.1
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Toyota,Stadium Signage,Wide Shot,5,3.8
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Adidas,Stadium Signage,Replay,2,3.8
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,CommBank,Jersey Sponsor,Wide Shot,1,3.2
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Telstra,Stadium Signage,Player Cam,8,3.4
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Telstra,LED Perimeter Signage,Replay,4,3.1
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Optus,Stadium Signage,Replay,2,3.2
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Toyota,Stadium Signage,Close-up,6,4.2
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,Optus,Jersey Sponsor,Replay,6,3.3
1008,2025-08-26,AFL,Channel 7,Geelong,Carlton,1.48,XXXX Gold,LED Perimeter Signage,Player Cam,4,4.3
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Telstra,Stadium Signage,Wide Shot,1,3.8
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Adidas,Jersey Sponsor,Wide Shot,7,3.5
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Adidas,LED Perimeter Signage,Wide Shot,3,4.3
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Qantas,Jersey Sponsor,Aerial/Drone,1,3.2
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Toyota,Broadcast Graphics Overlay,Aerial/Drone,10,3.7
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Optus,Jersey Sponsor,Player Cam,1,3.1
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Qantas,Broadcast Graphics Overlay,Player Cam,29,3.5
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,XXXX Gold,Stadium Signage,Replay,11,3.7
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Coca-Cola,Jersey Sponsor,Player Cam,16,4.1
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Qantas,Stadium Signage,Close-up,13,4.1
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Coca-Cola,LED Perimeter Signage,Wide Shot,3,3.5
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Adidas,Jersey Sponsor,Player Cam,21,4.3
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,CommBank,Jersey Sponsor,Replay,5,3.8
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Adidas,Jersey Sponsor,Wide Shot,8,4.2
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Telstra,Broadcast Graphics Overlay,Close-up,21,3.4
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,XXXX Gold,Stadium Signage,Wide Shot,12,3.5
1009,2025-08-29,A-League,Fox Sports,Western Sydney Wanderers,Sydney FC,0.41,Optus,Stadium Signage,Wide Shot,3,3.7
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Telstra,LED Perimeter Signage,Close-up,4,3.3
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Optus,Stadium Signage,Aerial/Drone,2,3.0
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Adidas,LED Perimeter Signage,Close-up,6,4.2
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,XXXX Gold,Stadium Signage,Player Cam,3,3.9
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,XXXX Gold,Jersey Sponsor,Player Cam,19,4.3
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Optus,Broadcast Graphics Overlay,Player Cam,36,3.5
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Adidas,Jersey Sponsor,Aerial/Drone,7,4.3
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Coca-Cola,Broadcast Graphics Overlay,Wide Shot,33,3.6
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Telstra,Jersey Sponsor,Aerial/Drone,1,3.5
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Qantas,LED Perimeter Signage,Player Cam,5,4.0
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Adidas,Broadcast Graphics Overlay,Wide Shot,16,4.1
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Optus,Jersey Sponsor,Player Cam,1,3.3
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Optus,LED Perimeter Signage,Close-up,9,3.8
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Coca-Cola,Jersey Sponsor,Wide Shot,29,3.5
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Telstra,Broadcast Graphics Overlay,Aerial/Drone,1,3.5
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Toyota,LED Perimeter Signage,Close-up,9,3.6
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,XXXX Gold,Broadcast Graphics Overlay,Wide Shot,1,3.8
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Coca-Cola,Stadium Signage,Close-up,11,3.5
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Coca-Cola,LED Perimeter Signage,Player Cam,4,4.5
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,XXXX Gold,Jersey Sponsor,Wide Shot,16,3.2
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Toyota,Stadium Signage,Aerial/Drone,4,4.1
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Telstra,Stadium Signage,Player Cam,1,3.7
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Optus,Jersey Sponsor,Replay,3,3.2
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,Adidas,Jersey Sponsor,Player Cam,6,4.0
1010,2025-09-02,A-League,Channel 7,Western Sydney Wanderers,Sydney FC,0.48,XXXX Gold,Stadium Signage,Wide Shot,5,3.7
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,CommBank,Stadium Signage,Player Cam,9,3.1
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Telstra,Jersey Sponsor,Wide Shot,1,3.5
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Coca-Cola,Stadium Signage,Close-up,1,4.0
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Adidas,LED Perimeter Signage,Aerial/Drone,3,4.1
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,CommBank,LED Perimeter Signage,Replay,1,2.7
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Optus,Broadcast Graphics Overlay,Close-up,13,3.0
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,CommBank,LED Perimeter Signage,Wide Shot,8,2.3
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Adidas,Broadcast Graphics Overlay,Player Cam,1,3.7
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Adidas,Broadcast Graphics Overlay,Player Cam,3,4.1
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Optus,LED Perimeter Signage,Replay,4,3.1
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Qantas,Jersey Sponsor,Replay,1,3.9
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,XXXX Gold,LED Perimeter Signage,Wide Shot,1,3.2
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,CommBank,LED Perimeter Signage,Aerial/Drone,7,3.2
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Toyota,LED Perimeter Signage,Wide Shot,1,4.4
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Coca-Cola,Jersey Sponsor,Player Cam,1,4.1
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Optus,Jersey Sponsor,Aerial/Drone,15,3.6
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Coca-Cola,Stadium Signage,Player Cam,1,4.0
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Qantas,Broadcast Graphics Overlay,Replay,14,4.7
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Adidas,Broadcast Graphics Overlay,Aerial/Drone,1,3.8
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,Coca-Cola,Broadcast Graphics Overlay,Wide Shot,3,3.6
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,CommBank,LED Perimeter Signage,Close-up,2,3.5
1011,2025-09-05,Super Rugby,Fox Sports,Waratahs,Brumbies,0.44,CommBank,Jersey Sponsor,Aerial/Drone,5,4.0
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Telstra,Stadium Signage,Wide Shot,3,3.6
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Adidas,LED Perimeter Signage,Player Cam,4,3.9
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Optus,Broadcast Graphics Overlay,Replay,11,3.2
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Toyota,Jersey Sponsor,Replay,5,4.4
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Toyota,Jersey Sponsor,Close-up,13,4.3
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,CommBank,LED Perimeter Signage,Player Cam,3,3.5
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,XXXX Gold,Broadcast Graphics Overlay,Close-up,14,3.4
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Toyota,Broadcast Graphics Overlay,Close-up,20,4.0
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Toyota,Broadcast Graphics Overlay,Close-up,16,3.5
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Adidas,LED Perimeter Signage,Wide Shot,3,4.0
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Coca-Cola,Broadcast Graphics Overlay,Replay,9,3.8
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Adidas,Jersey Sponsor,Close-up,28,3.8
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,XXXX Gold,Stadium Signage,Replay,3,3.0
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,CommBank,Stadium Signage,Player Cam,4,3.1
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Optus,LED Perimeter Signage,Close-up,10,3.1
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Optus,Stadium Signage,Player Cam,2,2.7
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Coca-Cola,Broadcast Graphics Overlay,Close-up,20,3.9
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Adidas,Jersey Sponsor,Aerial/Drone,4,3.2
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,CommBank,Stadium Signage,Replay,2,3.2
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Toyota,Jersey Sponsor,Replay,1,3.6
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,XXXX Gold,Jersey Sponsor,Wide Shot,1,4.3
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Qantas,Jersey Sponsor,Close-up,17,4.2
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Coca-Cola,LED Perimeter Signage,Close-up,33,3.1
1012,2025-09-08,BBL,Kayo,Scorchers,Thunder,0.97,Telstra,LED Perimeter Signage,Close-up,7,3.6
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,CommBank,LED Perimeter Signage,Wide Shot,7,4.1
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,CommBank,LED Perimeter Signage,Close-up,1,3.6
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,CommBank,Broadcast Graphics Overlay,Player Cam,2,3.1
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,Adidas,LED Perimeter Signage,Player Cam,7,4.4
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,Coca-Cola,Broadcast Graphics Overlay,Wide Shot,14,4.4
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,CommBank,Jersey Sponsor,Player Cam,60,3.2
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,CommBank,Jersey Sponsor,Wide Shot,11,3.4
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,Coca-Cola,LED Perimeter Signage,Player Cam,4,4.0
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,Adidas,Broadcast Graphics Overlay,Wide Shot,16,3.9
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,XXXX Gold,Stadium Signage,Replay,3,2.8
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,XXXX Gold,Jersey Sponsor,Replay,4,4.0
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,Telstra,Broadcast Graphics Overlay,Wide Shot,14,3.6
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,Toyota,LED Perimeter Signage,Replay,3,3.4
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,Optus,Broadcast Graphics Overlay,Player Cam,44,3.2
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,CommBank,Broadcast Graphics Overlay,Close-up,11,2.8
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,CommBank,LED Perimeter Signage,Aerial/Drone,6,3.8
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,Telstra,Stadium Signage,Player Cam,1,3.4
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,CommBank,Jersey Sponsor,Aerial/Drone,3,3.3
1013,2025-09-11,BBL,Kayo,Sixers,Stars,0.81,Telstra,LED Perimeter Signage,Wide Shot,6,2.8
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,Coca-Cola,LED Perimeter Signage,Close-up,34,3.9
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,Toyota,Jersey Sponsor,Replay,1,3.9
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,CommBank,Stadium Signage,Wide Shot,8,3.5
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,XXXX Gold,LED Perimeter Signage,Player Cam,4,3.8
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,CommBank,Stadium Signage,Wide Shot,5,2.4
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,XXXX Gold,LED Perimeter Signage,Replay,6,3.2
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,Adidas,Jersey Sponsor,Player Cam,18,4.3
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,Adidas,LED Perimeter Signage,Wide Shot,2,4.4
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,CommBank,LED Perimeter Signage,Player Cam,11,3.5
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,Toyota,Jersey Sponsor,Close-up,2,4.0
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,Adidas,Stadium Signage,Replay,1,4.0
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,XXXX Gold,Stadium Signage,Wide Shot,1,3.1
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,XXXX Gold,Jersey Sponsor,Wide Shot,2,3.9
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,Optus,Stadium Signage,Replay,3,2.5
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,Adidas,Jersey Sponsor,Wide Shot,4,3.3
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,Coca-Cola,Stadium Signage,Replay,1,3.8
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,Qantas,Broadcast Graphics Overlay,Replay,8,4.0
1014,2025-09-14,BBL,Kayo,Stars,Thunder,0.61,Adidas,Broadcast Graphics Overlay,Close-up,9,3.7
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Coca-Cola,Broadcast Graphics Overlay,Aerial/Drone,8,3.2
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Coca-Cola,LED Perimeter Signage,Player Cam,8,3.2
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Adidas,Stadium Signage,Aerial/Drone,2,4.1
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Qantas,Jersey Sponsor,Wide Shot,12,3.6
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Adidas,Stadium Signage,Replay,1,4.7
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Adidas,Broadcast Graphics Overlay,Aerial/Drone,17,4.0
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Optus,LED Perimeter Signage,Wide Shot,3,3.2
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Adidas,LED Perimeter Signage,Replay,3,4.4
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Toyota,Broadcast Graphics Overlay,Player Cam,2,4.0
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Toyota,Jersey Sponsor,Wide Shot,4,4.0
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Toyota,Jersey Sponsor,Close-up,1,3.8
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Telstra,Stadium Signage,Close-up,4,3.7
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Qantas,LED Perimeter Signage,Replay,9,4.0
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,XXXX Gold,Broadcast Graphics Overlay,Wide Shot,42,3.6
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Toyota,LED Perimeter Signage,Player Cam,4,4.0
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Qantas,LED Perimeter Signage,Wide Shot,3,4.1
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Toyota,Stadium Signage,Aerial/Drone,2,3.8
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Adidas,LED Perimeter Signage,Wide Shot,13,4.2
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Qantas,Stadium Signage,Close-up,7,3.6
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Telstra,Stadium Signage,Close-up,1,3.6
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,XXXX Gold,LED Perimeter Signage,Wide Shot,1,3.8
1015,2025-09-18,Super Rugby,Fox Sports,Reds,Brumbies,0.81,Optus,Broadcast Graphics Overlay,Close-up,15,3.2
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,CommBank,Stadium Signage,Replay,1,2.8
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Adidas,LED Perimeter Signage,Close-up,13,3.5
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,CommBank,Stadium Signage,Wide Shot,1,3.7
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Qantas,LED Perimeter Signage,Wide Shot,1,4.3
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Qantas,Stadium Signage,Wide Shot,1,4.5
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Qantas,Broadcast Graphics Overlay,Wide Shot,17,4.1
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,XXXX Gold,Broadcast Graphics Overlay,Close-up,23,3.9
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Telstra,Stadium Signage,Replay,2,3.2
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,XXXX Gold,LED Perimeter Signage,Wide Shot,1,3.1
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,XXXX Gold,LED Perimeter Signage,Player Cam,7,3.2
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,XXXX Gold,Jersey Sponsor,Close-up,26,3.8
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,XXXX Gold,Jersey Sponsor,Wide Shot,1,3.6
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Adidas,Broadcast Graphics Overlay,Replay,6,3.9
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Optus,Stadium Signage,Wide Shot,1,3.0
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Toyota,Broadcast Graphics Overlay,Player Cam,17,4.0
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,XXXX Gold,LED Perimeter Signage,Close-up,28,3.8
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Toyota,Broadcast Graphics Overlay,Wide Shot,5,3.9
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Toyota,LED Perimeter Signage,Wide Shot,10,3.8
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Optus,Stadium Signage,Close-up,2,3.7
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Adidas,Broadcast Graphics Overlay,Close-up,46,3.9
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Optus,Jersey Sponsor,Aerial/Drone,8,3.2
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Telstra,Broadcast Graphics Overlay,Wide Shot,1,2.4
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,CommBank,LED Perimeter Signage,Player Cam,26,3.4
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Telstra,Stadium Signage,Player Cam,3,3.9
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Coca-Cola,Broadcast Graphics Overlay,Wide Shot,9,2.8
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,CommBank,Broadcast Graphics Overlay,Replay,19,3.0
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Adidas,LED Perimeter Signage,Aerial/Drone,1,4.4
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Qantas,LED Perimeter Signage,Wide Shot,1,3.9
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,CommBank,LED Perimeter Signage,Close-up,1,3.5
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Telstra,Broadcast Graphics Overlay,Wide Shot,10,3.4
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Optus,Broadcast Graphics Overlay,Wide Shot,1,3.5
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Adidas,Broadcast Graphics Overlay,Replay,1,4.4
1016,2025-09-21,NRL,Channel 7,Roosters,Rabbitohs,1.18,Toyota,Jersey Sponsor,Wide Shot,3,2.9
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Adidas,Broadcast Graphics Overlay,Player Cam,5,4.6
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,XXXX Gold,LED Perimeter Signage,Close-up,17,4.0
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Qantas,Broadcast Graphics Overlay,Wide Shot,12,4.2
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Telstra,Jersey Sponsor,Player Cam,1,3.4
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,CommBank,Broadcast Graphics Overlay,Player Cam,4,3.3
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Telstra,Stadium Signage,Player Cam,8,4.3
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Optus,Stadium Signage,Wide Shot,4,3.6
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,XXXX Gold,LED Perimeter Signage,Player Cam,8,3.4
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Toyota,LED Perimeter Signage,Wide Shot,2,4.0
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,XXXX Gold,Stadium Signage,Player Cam,1,4.1
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Telstra,Jersey Sponsor,Replay,7,3.2
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,CommBank,Stadium Signage,Wide Shot,2,3.4
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Coca-Cola,LED Perimeter Signage,Player Cam,1,4.3
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Adidas,LED Perimeter Signage,Wide Shot,21,3.5
